,0,1,title,paper_type,cite_number,award,names
369,28.945482,-5.246645,"WireVis: Visualization of Categorical, Time-Varying Data From Financial Transactions",1,0.0,0,Remco Chang;Mohammad Ghoniem;Robert Kosara;William Ribarsky;Jing Yang;Evan Suma;Caroline Ziemkiewicz;Daniel Kern;Agus Sudjianto
370,2.7146363,-26.282436,An Information-Theoretic Framework for Flow Visualization,0,1.0,0,Lijie Xu;Teng-Yok Lee;Han-Wei Shen
371,-46.762897,13.191554,Tuner: Principled Parameter finding for Image Segmentation Algorithms Using Visual Response Surface Exploration,0,1.0,0,Thomas Torsney-Weir;Ahmed Saad;Torsten Moller;Hans-Christian Hege;Britta Weber;Jean-Marc Verbavatz;Steven Bergner
372,4.6573796,-35.354183,GRASPARC-A problem solving environment integrating computation and visualization,1,0.0,0,K. Brodlie;A. Poon;H. Wright;L. Brankin;G. Banecki;A. Gay
373,-8.475846,54.89185,Automating transfer function design for comprehensible volume rendering based on 3D field topology analysis,1,0.0,0,I. Fujishiro;T. Azuma;Y. Takeshima
374,-8.975151,-2.346725,Matrix Zoom: A Visual Interface to Semi-External Graphs,1,0.0,0,J. Abello;F. van Ham
375,-8.415754,-17.672121,Visual Parameter Space Analysis: A Conceptual Framework,0,2.0,0,Michael Sedlmair;Christoph Heinzl;Stefan Bruckner;Harald Piringer;Torsten Möller
376,39.132755,26.232998,Enhanced spot noise for vector field visualization,1,0.0,0,W.C. de Leeuw;J.J. van Wijk
377,36.316257,25.10505,Hue-balls and lit-tensors for direct volume rendering of diffusion tensor fields,1,0.0,1,G. Kindlmann;D. Weinstein
378,-1.9631802,35.43959,Enabling Classification and Shading for 3D Texture Mapping based Volume Rendering using OpenGL and Extensions,1,0.0,0,M. Meissner;U. Hoffmann;W. Strasser
379,43.627472,29.461792,Collapsing Flow Topology Using Area Metrics,1,0.0,0,W. De Leeuw;R. Van Liere
380,-2.6294062,44.798294,Simplification of tetrahedral meshes with accurate error evaluation,1,0.0,0,P. Cignoni;D. Costanza;C. Montani;C. Rocchini;R. Scopigno
381,-40.670837,12.070455,Texturing techniques for terrain visualization,1,1.0,0,J. Dollner;K. Baumann;K. Hinrichs
382,28.490572,6.428496,Visual unrolling of network evolution and the analysis of dynamic discourse,1,0.0,0,U. Brandes;S.R. Corman
383,-4.972696,-25.717146,MoireGraphs: radial focus+context visualization and interaction for graphs with visual nodes,1,1.0,0,T.J. Jankun-Kelly;Kwan-Liu Ma
384,-27.474953,-25.116804,Interactive design of multi-perspective images for visualizing urban landscapes,1,0.0,0,A. Roman;G. Garg;M. Levoy
385,20.038088,25.527071,Farthest point seeding for efficient placement of streamlines,1,0.0,0,A. Mebarki;P. Alliez;O. Devillers
386,-31.930862,1.4380713,Cerebral: Visualizing Multiple Experimental Conditions on a Graph with Biological Context,0,1.0,0,Aaron Barsky;Tamara Munzner;Jennifer Gardy;Robert Kincaid
387,-15.0751295,-25.141094,World Lines,0,1.0,1,Jurgen Waser;Raphael Fuchs;Hrvoje Ribicic;Benjamin Schindler;Gunther Bloschl;Eduard Groller
388,23.191242,2.2969394,ScatterBlogs2: Real-Time Monitoring of Microblog Messages through User-Guided filtering,0,1.0,0,Harald Bosch;Dennis Thom;Florian Heimerl;Edwin Püttmann;Steffen Koch;Robert Krüger;Michael Wörner;Thomas Ertl
389,38.84737,26.420015,The stream polygon: A technique for 3D vector field visualization,1,0.0,0,W.J. Schroeder;C.R. Volpe;W.E. Lorensen
390,51.452477,-21.031296,Botanical visualization of huge hierarchies,1,0.0,0,E. Kleiberg;H. van de Wetering;J.J. van Wijk
391,-5.6123056,42.19998,Real-time decompression and visualization of animated volume data,1,0.0,0,S. Guthe;W. Strasser
392,25.235723,53.668194,Nonlinear virtual colon unfolding,1,0.0,0,A.V. Vilanova Bartroli;R. Wegenkittl;A. Konig;E. Groller
393,13.921752,26.444704,Visual Exploration of Complex Time-Varying Graphs,0,0.0,0,D. Auber;T. Munzner;D. Archambault;D. Auber;T. Munzner;D. Archambault
394,-15.449911,23.293415,Enhancing Depth-Perception with Flexible Volumetric Halos,0,1.0,0,Stefan Bruckner;Eduard Gröller
395,10.291437,-27.141418,Flexible Linked Axes for Multivariate Data Visualization,0,0.0,0,Jarry H.T. Claessen;Jarke J. van Wijk
396,-23.965311,-15.986145,BaobabView: Interactive construction and analysis of decision trees,1,1.0,0,Stef van den Elzen;Jarke J. van Wijk
397,-36.345695,-3.673942,OpinionFlow: Visual Analysis of Opinion Diffusion on Social Media,0,1.0,0,Yingcai Wu;Shixia Liu;Kai Yan;Mengchen Liu;Fangzhao Wu
398,-12.494142,0.97724533,Rendering and managing spherical data with sphere quadtrees,1,0.0,0,F. Gyorgy
399,36.86539,30.515915,UFAT-a particle tracer for time-dependent flow fields,1,0.0,0,D.A. Lane
400,-41.993076,-9.072019,POP: A Hybrid Point and Polygon Rendering System for Large Data,1,1.0,0,Baoquan Chen;Minh Xuan Nguyen
401,3.3511152,-35.14193,Worldmapper: The World as You've Never Seen it Before,0,0.0,0,Danny Dorling;Anna Barford;Mark Newman
402,-3.97823,-49.79065,A Design Space of Visualization Tasks,0,2.0,0,Hans-Jörg Schulz;Thomas Nocke;Magnus Heitzler;Heidrun Schumann
403,16.22674,27.201233,UFLIC: a line integral convolution algorithm for visualizing unsteady flows,1,0.0,0,Han-Wei Shen;D.L. Kao
404,17.363165,48.330376,Converting sets of polygons to manifold surfaces by cutting and stitching,1,0.0,0,A. Gueziec;G. Taubin;F. Lazarus;W. Horn
405,36.794685,20.886227,Construction of vector field hierarchies,1,0.0,0,B. Heckel;G. Weber;B. Hamann;K.I. Joy
406,-3.8523595,24.455711,Optimal regular volume sampling,1,0.0,0,T. Theussl;T. Moller;M.E. Groller
407,-13.230052,16.210682,Beamtrees: compact visualization of large hierarchies,1,0.0,0,F. van Ham;J.J. van Wijk
408,-35.348156,15.289441,QuadTIN: quadtree based triangulated irregular networks,1,0.0,0,R. Pajarola;M. Antonijuan;R. Lario
409,-17.750887,-31.000092,User Interaction with Scatterplots on Small Screens - A Comparative Evaluation of Geometric-Semantic Zoom and Fisheye Distortion,0,1.0,0,Thorsten Buering;Jens Gerken;Harald Reiterer
410,-9.904436,-8.972887,From movement tracks through events to places: Extracting and characterizing significant places from mobility data,1,1.0,1,Gennady Andrienko;Natalia Andrienko;Christophe Hurter;Salvatore Rinzivillo;Stefan Wrobel
411,33.82924,-21.023746,Visualizing the Hidden Activity of Artificial Neural Networks,0,1.0,0,Paulo E. Rauber;Samuel G. Fadel;Alexandre X. Falcão;Alexandru C. Telea
412,0.5876314,39.178272,Towards a comprehensive volume visualization system,1,0.0,0,R.S. Avila;L.M. Sobierajski;A.E. Kaufman
413,-29.376316,-42.24835,A scalable framework for information visualization,1,0.0,0,M. Kreuseler;N. Lopez;H. Schumann
414,-20.7428,-11.655155,WEAVE: a system for visually linking 3-D and statistical visualizations applied to cardiac simulation and measurement data,1,0.0,0,D.L. Gresh;B.E. Rogowitz;R.L. Winslow;D.F. Scollan;C.K. Yung
415,-13.060227,-45.937454,Opening the black box - data driven visualization of neural networks,1,1.0,0,F.-Y. Tzeng;K.-L. Ma
416,43.800278,-7.771909,Dynamic Map Labeling,0,1.0,0,Ken Been;Eli Daiches;Chee Yap
417,37.84965,26.053562,Multifield-Graphs: An Approach to Visualizing Correlations in Multifield Scalar Data,0,0.0,0,Natascha Sauber;Holger Theisel;Hans-peter Seidel
418,-17.589977,14.634241,Topological Landscapes: A Terrain Metaphor for Scientific Data,0,1.0,0,Gunther Weber;Peer-Timo Bremer;Valerio Pascucci
419,-12.794138,-43.110798,A Framework of Interaction Costs in Information Visualization,0,2.0,1,Heidi Lam
420,-29.666979,7.7589307,Continuous Parallel Coordinates,0,0.0,0,Julian Heinrich;Daniel Weiskopf
421,-0.66158235,-9.721449,"Evaluation of Traditional, Orthogonal, and Radial Tree Diagrams by an Eye Tracking Study",0,0.0,0,Michael Burch;Natalia Konevtsova;Julian Heinrich;Markus Hoeferlin;Daniel Weiskopf
422,24.661184,-1.6071062,Visual Classifier Training for Text Document Retrieval,0,1.0,0,Florian Heimerl;Steffen Koch;Harald Bosch;Thomas Ertl
423,-28.938477,-19.034323,An empirical comparison of three commercial information visualization systems,1,0.0,0,A. Kobsa
424,6.96542,34.163376,A memory insensitive technique for large model simplification,1,1.0,0,P. Lindstrom;C.T. Silva
425,-6.6976123,30.0839,Texture Hardware Assisted Rendering of Time-Varying Volume Data,1,0.0,0,E.B. Lum;Kwan-Liu Ma;J. Clyne
426,16.35919,6.1250863,Using multilevel call matrices in large software projects,1,0.0,0,F. van Ham
427,3.2949567,9.692843,An Efficient Naturalness-Preserving Image-Recoloring Method for Dichromats,0,1.0,0,Giovane R. Kuhn;Manuel M. Oliveira;Leandro A. F. Fernandes
428,-12.120766,1.2282441,SketchStory: Telling More Engaging Stories with Data through Freeform Sketching,0,2.0,0,Bongshin Lee;Rubaiat Habib Kazi;Greg Smith
429,-12.943061,-37.683487,Visual Analysis of Topic Competition on Social Media,0,1.0,0,Panpan Xu;Yingcai Wu;Enxun Wei;Tai-Quan Peng;Shixia Liu;Jonathan J.H. Zhu;Huamin Qu
430,-18.1928,19.626707,Visualizing Dataflow Graphs of Deep Learning Models in TensorFlow,0,2.0,1,Kanit Wongsuphasawat;Daniel Smilkov;James Wexler;Jimbo Wilson;Dandelion Mané;Doug Fritz;Dilip Krishnan;Fernanda B. Viégas;Martin Wattenberg
431,13.182652,50.193687,Simplifying polygonal models using successive mappings,1,0.0,0,J. Cohen;D. Manocha;M. Olano
432,33.871933,28.88092,Interactive exploration of volume line integral convolution based on 3D-texture mapping,1,1.0,0,C. Rezk-Salama;P. Hastreiter;C. Teitzel;T. Ertl
433,-30.573465,-14.004616,Multiscale visualization using data cubes,1,0.0,1,C. Stolte;D. Tang;P. Hanrahan
434,-41.083347,2.6282237,Smooth and efficient zooming and panning,1,0.0,1,J.J. van Wijk;W.A.A. Nuij
435,31.97821,8.311498,Heart-muscle fiber reconstruction from diffusion tensor MRI,1,0.0,0,L. Zhukov;A.H. Barr
436,4.956155,36.49234,Dynamic Drawing of Clustered Graphs,1,1.0,0,Y. Frishman;Ayellet Tal
437,21.682302,46.52517,Lighting transfer functions using gradient aligned sampling,1,0.0,0,E.B. Lum;K.-L. Ma
438,-8.875904,41.42498,Feature Aligned Volume Manipulation for Illustration and Visualization,0,0.0,0,Carlos Correa;Deborah Silver;Min Chen
439,-12.016017,-29.28411,The Shaping of Information by Visual Metaphors,0,0.0,1,Caroline Ziemkiewicz;Robert Kosara
440,39.051582,22.957428,"Vortex tubes in turbulent flows: identification, representation, reconstruction",1,0.0,0,D.C. Banks;B.A. Singer
441,-29.263515,-35.53915,Multi-faceted insight through interoperable visual information analysis paradigms,1,0.0,0,B. Hetzler;P. Whitney;L. Martucci;J. Thomas
442,-8.933971,45.828926,Splatting without the blur,1,1.0,0,K. Mueller;T. Moller;R. Crawlis
443,22.930567,-4.5987883,Enabling Automatic Clutter Reduction in Parallel Coordinate Plots,0,0.0,0,Geoffrey Ellis;Alan Dix
444,6.388661,27.061209,IPSep-CoLa: An Incremental Procedure for Separation Constraint Layout of Graphs,0,0.0,0,Tim Dwyer;Yehuda Koren;Kim Marriott
445,-13.459321,-3.1804507,A framework for uncertainty-aware visual analytics,1,1.0,0,Carlos D. Correa;Yu-Hsuan Chan;Kwan-Liu Ma
446,-42.00877,10.572432,A Physiologically-based Model for Simulation of Color Vision Deficiency,0,1.0,0,Gustavo M. Machado;Manuel M. Oliveira;Leandro A. F. Fernandes
447,-15.007707,51.78007,Structuring Feature Space: A Non-Parametric Method for Volumetric Transfer Function Generation,0,0.0,0,Ross Maciejewski;Insoo Woo;Wei Chen;David Ebert
448,18.495117,-24.17111,Evaluation of Artery Visualizations for Heart Disease Diagnosis,0,2.0,0,Michelle Borkin;Krzysztof Gajos;Amanda Peters;Dimitrios Mitsouras;Simone Melchionna;Frank Rybicki;Charles Feldman;Hanspeter Pfister
449,-32.46906,-20.033997,Visual analytics for the big data era---A comparative review of state-of-the-art commercial systems,1,0.0,0,Leishi Zhang;Andreas Stoffel;Michael Behrisch;Sebastian Mittelstadt;Tobias Schreck;René Pompl;Stefan Weber;Holger Last;Daniel Keim
450,1.6727027,9.447131,Empirical Guidance on Scatterplot and Dimension Reduction Technique Choices,0,0.0,0,Michael Sedlmair;Tamara Munzner;Melanie Tory
451,6.296692,33.831356,Sweeping simplices: a fast iso-surface extraction algorithm for unstructured grids,1,0.0,0,Han-Wei Shen;C.R. Johnson
452,-30.567682,-41.54287,Compressing polygon mesh geometry with parallelogram prediction,1,1.0,0,M. Isenburg;P. Alliez
453,-9.547238,17.22315,Interactive view-dependent rendering of large isosurfaces,1,0.0,0,B. Gregorski;M. Duchaineau;P. Lindstrom;V. Pascucci;K.I. Joy
454,-6.3039737,-17.442543,Literature Fingerprinting: A New Method for Visual Literary Analysis,1,0.0,0,Daniel A. Keim;Daniela Oelke
455,18.313936,-24.162733,ManiWordle: Providing Flexible Control over Wordle,0,1.0,0,Kyle Koh;Bongshin Lee;Bohyoung Kim;Jinwook Seo
456,-12.4698105,-9.928337,iVisClassifier: An interactive visual analytics system for classification based on supervised dimension reduction,1,0.0,1,Jaegul Choo;Hanseung Lee;Jaeyeon Kihm;Haesun Park
457,-37.113647,-20.593739,An exploratory study of co-located collaborative visual analytics around a tabletop display,1,0.0,1,Petra Isenberg;Danyel Fisher;Meredith Ringel Morris;Kori Inkpen;Mary Czerwinski
458,-11.548463,26.584503,Hybrid simplification: combining multi-resolution polygon and point rendering,1,0.0,0,J.D. Cohen;D.G. Aliaga;Weiqiang Zhang
459,-14.6151495,50.054874,High dimensional direct rendering of time-varying volumetric data,1,0.0,0,J. Woodring;Chaoli Wang;Han-Wei Shen
460,43.559464,24.097782,Strategy for seeding 3D streamlines,1,0.0,0,Xiangong Ye;D. Kao;A. Pang
461,-24.821081,-31.080288,DICON: Interactive Visual Analysis of Multidimensional Clusters,0,1.0,0,Nan Cao;David Gotz;Jimeng Sun;Huamin Qu
462,-35.39055,4.4054303,ParallelTopics: A probabilistic approach to exploring document collections,1,1.0,0,Wenwen Dou;Xiaoyu Wang;Remco Chang;William Ribarsky
463,21.97963,-22.055677,Interpreting a 3D object from a rough 2D line drawing,1,0.0,0,D. Lamb;A. Bandopadhay
464,31.004688,46.298935,Visualizing flow over curvilinear grid surfaces using line integral convolution,1,0.0,1,L.K. Forssell
465,-27.949808,-22.820234,Lighthouse: showing the way to relevant information,1,0.0,0,A. Leuski;J. Allan
466,-5.267382,7.159027,Procedural annotation of uncertain information,1,0.0,0,A. Cedilnik;P. Rheingans
467,-26.884144,-14.642128,Visualization in grid computing environments,1,0.0,0,K. Brodlie;J. Duce;J. Gallop;M. Sagar;J. Walton;J. Wood
468,-31.48652,-40.08071,Visualizing competitive behaviors in multi-user virtual environments,1,0.0,0,N. Hoobler;G. Humphreys;M. Agrawala
469,-6.468695,37.478867,Statistically quantitative volume visualization,1,0.0,0,J.M. Kniss;R. Van Uitert;A. Stephens;G.-S. Li;T. Tasdizen;C. Hansen
470,42.884293,30.391003,Multifield Visualization Using Local Statistical Complexity,0,1.0,0,Heike Janicke;Alexander Wiebel;Gerik Scheuermann;Wolfgang Kollmann
471,-48.306732,15.294711,AD-Frustum: Adaptive Frustum Tracing for Interactive Sound Propagation,0,1.0,0,Anish Chandak;Christian Lauterbach;Micah Taylor;Zhimin Ren;Dinesh Manocha
472,35.801174,23.230644,A data model for scientific visualization with provisions for regular and irregular grids,1,0.0,0,R.B. Haber;B. Lucas;N. Collins
473,-22.734406,-8.711489,Visualization over the World Wide Web and its application to environmental data,1,0.0,0,J. Wood;K. Brodlie;H. Wright
474,-6.0647326,42.25527,Accelerating 3D convolution using graphics hardware,1,0.0,0,M. Hopf;T. Ertl
475,-34.306313,19.424252,Multi-resolution dynamic meshes with arbitrary deformations,1,0.0,0,A. Shamir;V. Pascucci;C. Bajaj
476,-6.6729155,48.01826,EWA volume splatting,1,0.0,0,M. Zwicker;H. Pfister;J. van Baar;M. Gross
477,11.281441,-8.878251,Mapping nominal values to numbers for effective visualization,1,0.0,0,G.E. Rosario;E.A. Rundensteiner;D.C. Brown;M.O. Ward
478,-10.814127,-35.371925,DataMeadow: A Visual Canvas for Analysis of Large-Scale Multivariate Data,1,1.0,0,Niklas Elmqvist;John Stasko;Philippas Tsigas
479,-9.251579,39.092735,Texture-based Transfer Functions for Direct Volume Rendering,0,0.0,0,Jesus J. Caban;Penny Rheingans
480,-3.6912777,-1.6663718,Lark: Coordinating Co-located Collaboration with Information Visualization,0,0.0,0,Matthew Tobiasz;Petra Isenberg;Sheelagh Carpendale
481,-11.699127,33.42617,The Occlusion Spectrum for Volume Classification and Visualization,0,1.0,0,Carlos Correa;Kwan-Liu Ma
482,12.592205,-7.707636,Result-Driven Exploration of Simulation Parameter Spaces for Visual Effects Design,0,1.0,0,Stefan Bruckner;Torsten Moller
483,40.426037,23.814852,Surface representations of two- and three-dimensional fluid flow topology,1,0.0,1,J.L. Helman;L. Hesselink
484,-39.664185,-9.951211,Enhancing reality in the operating room,1,0.0,1,W. Lorensen;H. Cline;C. Nafis;R. Kikinis;D. Altobelli;L. Gleason
485,13.712787,32.52992,Evaluating a visualisation of image similarity as a tool for image browsing,1,0.0,0,K. Rodden;W. Basalaj;D. Sinclair;K. Wood
486,-16.598282,31.463724,Combining local and remote visualization techniques for interactive volume rendering in medical applications,1,0.0,0,K. Engel;P. Hastreiter;B. Tomandl;K. Eberhardt;T. Ertl
487,7.488908,1.6643453,Case study: visualizing sets of evolutionary trees,1,0.0,0,N. Amenta;J. Klingner
488,14.195748,44.989483,Surface reconstruction of noisy and defective data sets,1,0.0,0,H. Xie;K.T. McDonnell;H. Qin
489,19.353964,14.062145,The Perceptual Scalability of Visualization,0,1.0,0,Beth Yost;Chris North
490,17.669434,-28.876026,Visual Analysis of Conflicting Opinions,1,0.0,0,Chaomei Chen;Fidelia Ibekwe-SanJuan;Eric SanJuan;Chris Weaver
491,-38.875572,0.9513337,Us vs. Them: Understanding Social Dynamics in Wikipedia with Revert Graph Visualizations,1,1.0,0,Bongwon Suh;Ed H. Chi;Bryan A. Pendleton;Aniket Kittur
492,20.140882,-18.929947,Collaborative synthesis of visual analytic results,1,0.0,0,Anthony C. Robinson
493,-21.610199,-17.445845,VisComplete: Automating Suggestions for Visualization Pipelines,0,1.0,0,D. Koop;C.E. Scheidegger;S.P. Callahan;J. Freire;C.T. Silva
494,-9.897052,-49.56192,Exploring Ambient and Artistic Visualization for Residential Energy Use Feedback,0,1.0,0,Johnny Rodgers;Lyn Bartram
495,-11.206505,-2.158607,Error Bars Considered Harmful: Exploring Alternate Encodings for Mean and Error,0,1.0,0,Michael Correll;Michael Gleicher
496,35.751945,5.261951,A comparison of normal estimation schemes,1,0.0,0,T. Moller;R. Machiraju;K. Mueller;R. Yagel
497,1.5747236,-4.998292,Dynamic aggregation with circular visual designs,1,0.0,0,M.C. Chuah
498,11.926343,34.464138,Automatic detection of open and closed separation and attachment lines,1,0.0,0,D.N. Kenwright
499,34.305645,1.2542005,Animating wrinkles on clothes,1,0.0,0,S. Hadap;E. Bongarter;P. Volino;N. Magnenat-Thalmann
500,-3.337216,-5.718022,Case study: Interactive visualization for Internet security,1,0.0,0,Soon Tee Teoh;Kwan-Liu Ma;S.F. Wu;Xiaoliang Zhao
501,13.214299,45.129223,Curve-skeleton applications,1,2.0,0,N.D. Cornea;D. Silver;P. Min
502,16.288624,37.758976,Real-Time Illustration of Vascular Structures,0,0.0,0,Felix Ritter;Christian Hansen;Volker Dicken;Olaf Konrad;Bernhard Preim;Heinz-otto Peitgen
503,40.02631,22.420568,Topologically Clean Distance fields,0,1.0,0,Attila Gyulassy;Mark Duchaineau;Vijay Natarajan;Valerio Pascucci;Eduardo Bringa;Andrew Higginbotham;Bernd Hamann
504,-3.8666005,40.284344,Differential volume rendering: a fast volume visualization technique for flow animation,1,0.0,0,Han-Wei Shen;C.R. Johnson
505,-31.506952,-16.672863,"Selection: 524,288 ways to say ""this is interesting""",1,0.0,0,G.J. Wills
506,36.1971,-2.1624937,Visualization of Complex Models Using Dynamic Texture-based Simplification,1,0.0,0,D.G. Aliaga
507,0.37435907,-2.642127,Visualizing the behaviour of higher dimensional dynamical systems,1,0.0,0,R. Wegenkittl;H. Loffelmann;E. Groller
508,-24.545921,-43.776478,From metaphor to method: cartographic perspectives on information visualization,1,2.0,0,A. Skupin
509,-13.410067,-49.296276,Collaborative geographic visualization: enabling shared understanding of environmental processes,1,0.0,0,I. Brewer;A.M. MacEachren;H. Abdo;J. Gundrum;G. Otto
510,-30.087353,-41.864525,Maximum entropy light source placement,1,0.0,0,S. Gumhold
511,-40.258133,-15.942924,Conveying shape and features with image-based relighting,1,1.0,0,D. Akers;F. Losasso;J. Klingner;M. Agrawala;J. Rick;P. Hanrahan
512,16.178312,51.44381,Vicinity shading for enhanced perception of volumetric data,1,0.0,0,A.J. Stewart
513,28.506456,-2.9813435,Effectively visualizing large networks through sampling,1,1.0,0,D. Rafiei
514,3.1873558,-0.9918636,Perceptual Guidelines for Creating Rectangular Treemaps,0,1.0,1,Nicholas Kong;Jeffrey Heer;Maneesh Agrawala
515,4.01268,25.876822,Comparative Analysis of Multidimensional; Quantitative Data,0,1.0,0,Alexander Lex;Marc Streit;Christian Partl;Karl Kashofer;Dieter Schmalstieg
516,21.654646,-3.671053,Interactive Level-of-Detail Rendering of Large Graphs,0,0.0,0,Michael Zinsmaier;Ulrik Brandes;Oliver Deussen;Hendrik Strobelt
517,-22.496485,-27.606306,Semantic Interaction for Sensemaking: Inferring Analytical Reasoning for Model Steering,0,1.0,0,Alex Endert;Patrick Fiaux;Chris North
518,-33.584538,-2.1234732,#FluxFlow: Visual Analysis of Anomalous Information Spreading on Social Media,0,1.0,1,Jian Zhao;Nan Cao;Zhen Wen;Yale Song;Yu-Ru Lin;Christopher Collins
519,-0.9831372,-42.009007,Characterizing Provenance in Visualization and Data Analysis: An Organizational Framework of Provenance Types and Purposes,0,2.0,0,Eric D. Ragan;Alex Endert;Jibonananda Sanyal;Jian Chen
520,-10.23528,-16.037855,FAST: a multi-processed environment for visualization of computational fluid dynamics,1,0.0,0,G.V. Bancroft;F.J. Merritt;T.C. Plessel;P.G. Kelaita;R.K. McCabe;A. Globus
521,-19.077242,-4.5513935,The VIS-5D system for easy interactive visualization,1,0.0,0,B. Hibbard;D. Santek
522,23.96633,11.424966,Approximation and rendering of volume data using wavelet transforms,1,0.0,0,S. Muraki
523,7.469117,-25.979822,Image graphs-a novel approach to visual data exploration,1,0.0,0,Kwan-Liu Ma
524,15.828725,36.560493,H-BLOB: a hierarchical visual clustering method using implicit surfaces,1,0.0,0,T.C. Sprenger;R. Brunella;M.H. Gross
525,-8.833113,40.334038,Volume clipping via per-fragment operations in texture-based volume visualization,1,0.0,0,D. Weiskopf;K. Engel;T. Ertl
526,19.469984,21.103943,Dynamic View Selection for Time-Varying Volumes,0,1.0,0,Guangfeng Ji;Han-wei Shen
527,-33.67933,-14.277132,Visual Analysis of the Air Pollution Problem in Hong Kong,0,0.0,0,Huamin Qu;Wing-Yi Chan;Anbang Xu;Kai-Lun Chung;Kai-Hon Lau;Ping Guo
528,-0.14604701,25.403353,Efficient Computation of Morse-Smale Complexes for Three-dimensional Scalar Functions,0,1.0,0,Attila Gyulassy;Vijay Natarajan;Valerio Pascucci;Bernd Hamann
529,-16.709103,42.18311,An interactive visualization tool for multi-channel confocal microscopy data in neurobiology research,0,0.0,0,Yong Wan;Hideo Otsuna;Chi-Bin Chien;Charles Hansen
530,7.4319835,-0.48467767,Computing Robustness and Persistence for Images,0,0.0,0,Paul Bendich;Herbert Edelsbrunner;Michael Kerber
531,39.507557,14.088329,Superquadric Glyphs for Symmetric Second-Order Tensors,0,2.0,0,Thomas Schultz;Gordon L. Kindlmann
532,-2.5214953,-20.331354,SoccerStories: A Kick-off for Visual Soccer Analysis,0,0.0,1,Charles Perin;Romain Vuillemot;Jean-Daniel Fekete
533,-16.14743,-33.418648,"The Role of Uncertainty, Awareness, and Trust in Visual Analytics",0,2.0,0,Dominik Sacha;Hansi Senaratne;Bum Chul Kwon;Geoffrey Ellis;Daniel A. Keim
534,17.617111,17.78579,MobilityGraphs: Visual Analysis of Mass Mobility Dynamics via Spatio-Temporal Graphs and Clustering,0,2.0,0,Tatiana von Landesberger;Felix Brodkorb;Philipp Roskosch;Natalia Andrienko;Gennady Andrienko;Andreas Kerren
535,-41.44238,8.629958,ActiVis: Visual Exploration of Industry-Scale Deep Neural Network Models,0,1.0,0,Minsuk Kahng;Pierre Y. Andrews;Aditya Kalro;Duen Horng (Polo) Chau
536,-10.36596,45.389614,Fast volume rendering of compressed data,1,0.0,0,P. Ning;L. Hesselink
537,-12.899743,44.316006,VolVis: a diversified volume visualization system,1,0.0,0,R. Avila;Taosong He;Lichan Hong;A. Kaufman;H. Pfister;C. Silva;L. Sobierajski;S. Wang
538,-20.09234,18.78118,Visualization of scalar topology for structural enhancement,1,1.0,0,C.L. Bajaj;V. Pascucci;D.R. Schikore
539,-3.6051102,23.745127,Tracking scalar features in unstructured datasets,1,1.0,0,D. Silver;X. Wang
540,-14.8430195,27.6398,TexMol: interactive visual exploration of large flexible multi-component molecular complexes,1,1.0,0,Chandrajit Bajaj;P. Djeu;Vinay Siddavanahalli;A. Thane
541,15.479616,-7.808206,Visual correlation for situational awareness,1,0.0,0,Y. Livnat;J. Agutter;Shaun Moon;S. Foresti
542,13.482245,-0.8176531,On the Visualization of Social and other Scale-Free Networks,0,1.0,0,Yuntao Jia;Jared Hoberock;Michael Garland;John Hart
543,-5.414701,25.364828,Perceptual Organization in User-Generated Graph Layouts,0,0.0,0,Frank van Ham;Bernice Rogowitz
544,-20.703054,-23.966028,A Comparison of User-Generated and Automatic Graph Layouts,0,0.0,0,Tim Dwyer;Bongshin Lee;Danyel Fisher;Kori Inkpen Quinn;Petra Isenberg;George Robertson;Chris North
545,-39.82743,11.598782,A Partition-Based Framework for Building and Validating Regression Models,0,1.0,1,Thomas Mühlbacher;Harald Piringer
546,5.2500286,-28.260004,Ranking Visualizations of Correlation Using Weber's Law,0,0.0,0,Lane Harrison;Fumeng Yang;Steven Franconeri;Remco Chang
547,-12.984483,-15.754509,DecisionFlow: Visual Analytics for High-Dimensional Temporal Event Sequence Data,0,1.0,0,David Gotz;Harry Stavropoulos
548,-16.211061,21.270773,Navigating hierarchies with structure-based brushes,1,0.0,0,Ying-Huey Fua;M.O. Ward;E.A. Rundensteiner
549,10.639181,21.140247,Isosurface extraction in time-varying fields using a Temporal Branch-on-Need Tree (T-BON),1,0.0,0,P. Sutton;C.D. Hansen
550,4.116555,17.146736,Visualizing data with bounded uncertainty,1,0.0,0,C. Olston;J.D. Mackinlay
551,-2.5476632,10.672738,RecMap: Rectangular Map Approximations,1,0.0,0,R. Heilmann;D.A. Keim;C. Panse;M. Sips
552,-47.965477,15.119612,Quick-VDR: interactive view-dependent rendering of massive models,1,1.0,0,Sung-Eui Yoon;B. Salomon;R. Gayle;D. Manocha
553,21.52789,18.419348,Real-time motion estimation and visualization on graphics cards,1,1.0,0,R. Strzodka;C. Garbe
554,-13.930563,25.106766,Batched multi triangulation,1,0.0,0,P. Cignoni;F. Ganovelli;E. Gobbetti;F. Marton;F. Ponchio;R. Scopigno
555,19.957575,-7.6764016,Document Cards: A Top Trumps Visualization for Documents,0,1.0,0,Hendrik Strobelt;Daniela Oelke;Christian Rohrdantz;Andreas Stoffel;Daniel A. Keim;Oliver Deussen
556,17.594503,-28.649364,Finding comparable temporal categorical records: A similarity measure with an interactive visualization,1,0.0,0,Krist Wongsuphasawat;Ben Shneiderman
